product_name,Pai - Bazar,Pai - Bebidas Alcoólicas,Pai - Bebidas Não Alcoólicas,Pai - HPC,Pai - Limpeza / Descartáveis,Pai - Mercearia Básica,Pai - Perecíveis,Pai - Têxtil,Pai- Mercearia Complementar,Pai-Hortifruti
Pote Plástico Retangular Lettering 620ml Plasútil Decora,4,0,0,0,0,0,0,0,0,0
Pote Plástico Retangular Melancia 180ml Plasútil Decora,2,0,0,0,0,0,0,0,0,0
Pote Plástico Retangular Melancia 430ml Plasútil Decora,2,0,0,0,0,0,0,0,0,0
Pote Plástico com Tampa Azul Retangular 3l Plasútil Clic,3,0,0,0,0,0,0,0,0,0
Pote Plástico com Tampa Redondo 480ml Plasútil Clic,1,0,0,0,0,0,0,0,0,0
"Pote Plástico com Tampa Redondo Camomila 1,4l Plasútil Decora",7,0,0,0,0,0,0,0,0,0
Pote Vidro com Tampa Vap 500ml Marinex Facilita,1,0,0,0,0,0,0,0,0,0
Pote Vidro com Tampa Verde Vap 1l Marinex Facilita,2,0,0,0,0,0,0,0,0,0
Prato Fundo Astral Duralex,8,0,0,0,0,0,0,0,0,0
Prendedor de Roupa Madeira Gina 12 Unidades,0,0,0,0,9,0,0,0,0,0
Presunto Cozido Fatiado Perdigão 200g,0,0,0,0,0,0,2,0,0,0
Presunto Cozido Fatiado Sadia 200g,0,0,0,0,0,0,9,0,0,0
Presunto Cozido Fatiado sem Capa de Gordura Frimesa 200g,0,0,0,0,0,0,7,0,0,0
Presunto Cru Fatiado Sadia Speciale 80g,0,0,0,0,0,0,5,0,0,0
Protetor Diário sem Abas Carefree Proteção Pacote 15 Unidades,0,0,0,0,11,0,0,0,0,0
Protetor Diário sem Abas Carefree TodoDia Pacote 15 Unidades,0,0,0,0,17,0,0,0,0,0
Protetor Diário sem Abas Carefree TodoDia Pacote 40 Unidades Embalagem Econômica,0,0,0,0,21,0,0,0,0,0
Protetor Diário sem Abas Intimus Antibacteriana Pacote 15 Unidades,0,0,0,0,1,0,0,0,0,0
Protetor Diário sem Abas Intimus Antibacteriana Pacote 40 Unidades Leve Mais Pague Menos,0,0,0,0,3,0,0,0,0,0
Protetor Diário sem Abas Intimus Antibacteriana Pacote 80 Unidades Leve Mais Pague Menos,0,0,0,0,4,0,0,0,0,0
Protetor Diário sem Abas Intimus Cuidado Diário Pacote 80 Unidades Leve Mais Pague Menos,0,0,0,0,5,0,0,0,0,0
Protetor Diário sem Abas Intimus Frescor Diário Pacote 80 Unidades Leve Mais Pague Menos,0,0,0,0,7,0,0,0,0,0
Protetor Diário sem Abas Intimus Ultra Flexível Pacote 80 Unidades Leve Mais Pague Menos,0,0,0,0,2,0,0,0,0,0
Protetor Diário sem Abas Médio Plenitud Femme Pacote 14 Unidades,0,0,0,0,3,0,0,0,0,0
Protetor Diário sem Abas Respirável Always Pacote 40 Unidades Leve Mais Pague Menos,0,0,0,0,3,0,0,0,0,0
Protetor Diário sem Abas com Perfume Intimus Days Frescor Diário Pacote 15 Unidades,0,0,0,0,18,0,0,0,0,0
Protetor Diário sem Abas sem Fragrância Carefree TodoDia Pacote 80 Unidades Leve Mais Pague Menos,0,0,0,0,11,0,0,0,0,0
Protetor Diário sem Abas sem Perfume Always Pacote 40 Unidades Leve Mais Pague Menos,0,0,0,0,3,0,0,0,0,0
Protetor Diário sem Abas sem Perfume Intimus Cuidado Diário Pacote 15 Unidades,0,0,0,0,12,0,0,0,0,0
Pré-Shampoo Pantene Limpeza Profunda Frasco 400ml,0,0,0,2,0,0,0,0,0,0
Pá para Lixo Plasútil,0,0,0,0,2,0,0,0,0,0
Pãezinhos Panco Egg Sponge Pacote 250g,0,0,0,0,0,0,11,0,0,0
Pão 10 Grãos Wickbold Estar Leve Pacote 370g,0,0,0,0,0,0,8,0,0,0
Pão Bisnaguinha Baunilha Panco Sovadinho Pacote 250g,0,0,0,0,0,0,10,0,0,0
Pão Bisnaguinha Brioche Pullman Bisnaguito Pacote 300g,0,0,0,0,0,0,3,0,0,0
Pão Bisnaguinha Cenoura com Mandioquinha Nutrella Nutrellinhas Pacote 300g,0,0,0,0,0,0,11,0,0,0
Pão Bisnaguinha Chocolate Seven Boys Sabores Pacote 250g,0,0,0,0,0,0,3,0,0,0
Pão Bisnaguinha Integral Panco Pacote 300g,0,0,0,0,0,0,20,0,0,0
Pão Bisnaguinha Integral Turma da Nutrição Wickbold Pacote 300g,0,0,0,0,0,0,4,0,0,0
Pão Bisnaguinha Panco Originais Pacote 300g,0,0,0,0,0,0,225,0,0,0
Pão Bisnaguinha Queijo Seven Boys Sabores Pacote 250g,0,0,0,0,0,0,3,0,0,0
Pão Bisnaguinha Tradicional Zero Lactose Pullman Bisnaguito Pacote 300g,0,0,0,0,0,0,83,0,0,0
Pão Bisnaguinha Turma da Nutrição Wickbold Pacote 300g,0,0,0,0,0,0,108,0,0,0
Pão Bolinha Recheio Requeijão Catupiry Zinho Pacote 300g,0,0,0,0,0,0,139,0,0,0
Pão Caseiro Coco Panco Pacote 350g,0,0,0,0,0,0,1,0,0,0
Pão Caseiro Milho Panco Pacote 500g,0,0,0,0,0,0,17,0,0,0
Pão Integral 12 Grãos Pullman Pacote 450g,0,0,0,0,0,0,4,0,0,0
Pão Integral 12 Grãos Zero Açúcar Pullman Pacote 350g,0,0,0,0,0,0,5,0,0,0
Pão Integral 15 Grãos Panco Pacote 380g,0,0,0,0,0,0,21,0,0,0
Pão Integral 18 Grãos Wickbold Grão Sabor Pacote 500g,0,0,0,0,0,0,13,0,0,0
Pão Integral Castanha-do-Pará & Quinoa Wickbold Grão Sabor Pacote 400g,0,0,0,0,0,0,11,0,0,0
Pão Integral Castanha-do-Pará e Quinoa Wickbold Grão Sabor Pacote 500g,0,0,0,0,0,0,13,0,0,0
Pão Integral Chia e Macadâmia Wickbold Grão Sabor Pacote 400g,0,0,0,0,0,0,70,0,0,0
Pão Integral Freekeh e Noz-Pecã Wickbold Pacote 400g,0,0,0,0,0,0,70,0,0,0
Pão Integral Girassol e Castanha Wickbold Pacote 400g,0,0,0,0,0,0,70,0,0,0
"Pão Integral Maçã, Canela e Passas Wickbold Grão Sabor Pacote 500g",0,0,0,0,0,0,13,0,0,0
Pão Integral Pullman Pacote 500g,0,0,0,0,0,0,12,0,0,0
Pão Integral Quinoa Panco Pacote 380g,0,0,0,0,0,0,21,0,0,0
Pão Integral Teff e Avelã Wickbold Pacote 400g,0,0,0,0,0,0,4,0,0,0
Pão Integral Wickbold Os Clássicos Pacote 450g,0,0,0,0,0,0,6,0,0,0
Pão Integral Zero Açúcar Panco Pacote 380g,0,0,0,0,0,0,6,0,0,0
Pão Integral Zero Açúcar Pullman Pacote 350g,0,0,0,0,0,0,7,0,0,0
Pão Integral Ômega 3 Panco Pacote 380g,0,0,0,0,0,0,21,0,0,0
Pão Iogurte Cenoura Wickbold Estar Leve Pacote 370g,0,0,0,0,0,0,8,0,0,0
Pão Milho Pullman Pacote 450g,0,0,0,0,0,0,1,0,0,0
Pão Sovado Panco Pacote 500g,0,0,0,0,0,0,33,0,0,0
Pão Sírio Médio Tradicional Pita Bread Pacote 640g,0,0,0,0,0,0,2,0,0,0
Pão Sírio Pequeno Tradicional Pita Bread Pacote 400g,0,0,0,0,0,0,1,0,0,0
Pão Tortilha Fit Rap 10 Pouch 330g,0,0,0,0,0,0,54,0,0,0
Pão Tortilha Integral Rap 10 Pouch 330g,0,0,0,0,0,0,54,0,0,0
Pão Tortilha Tradicional Rap 10 Pouch 330g,0,0,0,0,0,0,54,0,0,0
Pão de Alho Calabresa Mezzani Pacote 310g,0,0,0,0,0,0,222,0,0,0
Pão de Alho Picante Resfriado Mezzani Bandeja 310g,0,0,0,0,0,0,222,0,0,0
Pão de Alho Recheio Picante com Queijo Zinho Pacote 300g,0,0,0,0,0,0,139,0,0,0
Pão de Alho Recheio Tradicional com Queijo Zinho Pacote 300g,0,0,0,0,0,0,139,0,0,0
Pão de Alho Tradicional Mezzani Pacote 310g,0,0,0,0,0,0,222,0,0,0
Pão de Forma Integral Panco Pacote 500g,0,0,0,0,0,0,33,0,0,0
Pão de Forma Integral Pullman Artesano Pacote 500g,0,0,0,0,0,0,128,0,0,0
Pão de Forma Integral Wickbold Do Forno Pacote 500g,0,0,0,0,0,0,23,0,0,0
Pão de Forma Integral Wickbold Pacote 550g,0,0,0,0,0,0,285,0,0,0
Pão de Forma Original Wickbold Do Forno Pacote 500g,0,0,0,0,0,0,15,0,0,0
Pão de Forma Panco Premium Júnior Pacote 350g,0,0,0,0,0,0,1,0,0,0
Pão de Forma Panco Premium Pacote 500g,0,0,0,0,0,0,252,0,0,0
Pão de Forma Pullman Artesano Pacote 500g,0,0,0,0,0,0,128,0,0,0
Pão de Forma Tradicional Pullman Pacote 500g,0,0,0,0,0,0,121,0,0,0
Pão de Forma Tradicional Wickbold Pacote 500g,0,0,0,0,0,0,285,0,0,0
Pão de Forma com Grãos Ancestrais Integral Wickbold do Forno Pacote 500g,0,0,0,0,0,0,15,0,0,0
Pão de Forma sem Casca Tradicional Pullman Pacote 450g,0,0,0,0,0,0,11,0,0,0
Pão de Queijo Tradicional Forno de Minas Pacote 400g,0,0,0,0,0,0,28,0,0,0
Pão de Queijo Tradicional Mezzani Pacote 1kg,0,0,0,0,0,0,136,0,0,0
Pão de Queijo Tradicional Mezzani Pacote 400g,0,0,0,0,0,0,37,0,0,0
Pão de Queijo Tradicional São Geraldo Pacote 300g,0,0,0,0,0,0,48,0,0,0
Pão de Queijo Tradicional com Recheio Catupiry Pacote 390g,0,0,0,0,0,0,26,0,0,0
Pão para Hambúrguer Australiano Wickbold Do Forno Premium Pacote 320g,0,0,0,0,0,0,6,0,0,0
Pão para Hambúrguer Panco Pacote 300g,0,0,0,0,0,0,1,0,0,0
Pão para Hambúrguer com Malte Wickbold Do Forno Premium Pacote 320g,0,0,0,0,0,0,6,0,0,0
Queijo Brie Président 125g,0,0,0,0,0,0,9,0,0,0
Queijo Coalho em Espeto Président 350g,0,0,0,0,0,0,2,0,0,0
Queijo Cottage Président Pote 220g,0,0,0,0,0,0,1,0,0,0
Queijo Cream Cheese Catupiry Pote 150g,0,0,0,0,0,0,4,0,0,0
"Queijo Cream Cheese Catupiry Profissional Bisnaga 1,2kg",0,0,0,0,0,0,1,0,0,0
Queijo Cream Cheese Light Danubio Pote 150g,0,0,0,0,0,0,34,0,0,0
Queijo Cream Cheese Light Zero Lactose Danubio Pote 150g,0,0,0,0,0,0,13,0,0,0
Queijo Cream Cheese Philadelphia Pote 150g,0,0,0,0,0,0,9,0,0,0
Queijo Cream Cheese Tradicional Danubio Pote 150g,0,0,0,0,0,0,34,0,0,0
Queijo Cream Cheese Tradicional Danubio Pote 300g,0,0,0,0,0,0,3,0,0,0
Queijo Cremoso Danubio Copo 220g,0,0,0,0,0,0,5,0,0,0
Queijo Cremoso Light Danubio Copo 220g,0,0,0,0,0,0,5,0,0,0
Queijo Estepe Président 160g,0,0,0,0,0,0,4,0,0,0
Queijo Frescal Ultrafiltrado Danubio Pote 250g,0,0,0,0,0,0,12,0,0,0
Queijo Gouda Président 185g,0,0,0,0,0,0,7,0,0,0
Queijo Gruyère Président 160g,0,0,0,0,0,0,5,0,0,0
Queijo Maasdam Président 160g,0,0,0,0,0,0,2,0,0,0
Queijo Minas Padrão Président 300g,0,0,0,0,0,0,2,0,0,0
Queijo Mussarela Fatiado Frimesa 200g,0,0,0,0,0,0,24,0,0,0
Queijo Mussarela Fatiado Light Président 150g,0,0,0,0,0,0,44,0,0,0
Queijo Mussarela Fatiado Président 150g,0,0,0,0,0,0,44,0,0,0
Queijo Mussarela de Búfala Bolinha Búfala Almeida Prado 200g,0,0,0,0,0,0,3,0,0,0
Queijo Parmesão Président 180g,0,0,0,0,0,0,1,0,0,0
Queijo Parmesão Ralado Faixa Azul Pacote 50g,0,0,0,0,0,0,55,0,0,0
Queijo Parmesão Ralado Teixeira Pacote 50g,0,0,0,0,0,0,392,0,0,0
Queijo Parmesão Ralado Vigor Pacote 50g,0,0,0,0,0,0,547,0,0,0
Queijo Petit Suisse Morango & Banana Danoninho para Levar Pouch 70g,0,0,0,0,0,0,35,0,0,0
Queijo Petit Suisse Morango Batavo Batavinho Bandeja 360g 8 Unidades,0,0,0,0,0,0,254,0,0,0
Queijo Petit Suisse Morango Danoninho para Levar Pouch 70g,0,0,0,0,0,0,35,0,0,0
Queijo Petit Suisse Morango Nestlé Chambinho Bandeja 320g 8 Unidades,0,0,0,0,0,0,40,0,0,0
Queijo Petit Suisse Morango Toy Story 4 Danoninho Bandeja 320g 8 Unidades,0,0,0,0,0,0,56,0,0,0
"Queijo Petit Suisse Morango, Banana e Maçã-Verde Toy Story 4 Danoninho Bandeja 320g 8 Unidades",0,0,0,0,0,0,56,0,0,0
Queijo Prato Fatiado Frimesa 200g,0,0,0,0,0,0,1,0,0,0
Queijo Prato Fatiado Président 150g,0,0,0,0,0,0,26,0,0,0
Queijo Processado Cheddar Frimesa 200g,0,0,0,0,0,0,8,0,0,0
Queijo Processado UHT com Cheddar Président 120g,0,0,0,0,0,0,6,0,0,0
Queijo Processado UHT com Emmental Président 120g,0,0,0,0,0,0,1,0,0,0
Ravioli Carne Mezzani Bandeja 400g,0,0,0,0,0,0,36,0,0,0
Ravióli 4 Queijos Mezzani Bandeja 400g,0,0,0,0,0,0,36,0,0,0
Ravióli Frango Mezzani Bandeja 400g,0,0,0,0,0,0,36,0,0,0
Refresco em Pó Abacaxi Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Abacaxi Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Chá de Hibisco com Frutas Vermelhas Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Citrus Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Cranberry Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Goiaba Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Laranja Citrus Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Laranja Docinha Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Laranja Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Laranja e Limão Tang Nosso Mix Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Laranja e Mamão Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
"Refresco em Pó Laranja, Morango e Maracujá Tang Nosso Mix Pacote 25g",0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Limonada Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Maracujá Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Morango Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Tangerina Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refresco em Pó Uva Intensa Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Uva Verdinha Tang Pacote 25g,0,0,5392,0,0,0,0,0,0,0
Refresco em Pó Uva Zero Açúcar Clight Pacote 8g,0,0,404,0,0,0,0,0,0,0
Refrigerante Citrus Schweppes Lata 350ml,0,0,27,0,0,0,0,0,0,0
"Refrigerante Coca-Cola Garrafa 2,5l Embalagem Econômica",0,0,169,0,0,0,0,0,0,0
Refrigerante Coca-Cola Garrafa Retornável 2l,0,0,1321,0,0,0,0,0,0,0
Refrigerante Coca-Cola Lata 350ml,0,0,391,0,0,0,0,0,0,0
Refrigerante Cola Adventure Time Viva Schin Mini Garrafa 250ml,0,0,13,0,0,0,0,0,0,0
Refrigerante Guaraná Adventure Time Viva Schin Mini Garrafa 250ml,0,0,13,0,0,0,0,0,0,0
Refrigerante Guaraná Kuat Garrafa 2l,0,0,169,0,0,0,0,0,0,0
Refrigerante Guaraná Zero Adição de Açúcar Fanta Garrafa 2l,0,0,4,0,0,0,0,0,0,0
Refrigerante Laranja Ben 10 Viva Schin Mini Garrafa 250ml,0,0,13,0,0,0,0,0,0,0
Refrigerante Laranja Zero Adição de Açúcar Fanta Lata 350ml,0,0,19,0,0,0,0,0,0,0
Refrigerante Lemon Fresh Sem Açúcar Sprite Garrafa 510ml,0,0,144,0,0,0,0,0,0,0
Refrigerante Limão Adventure Time Viva Schin Mini Garrafa 250ml,0,0,13,0,0,0,0,0,0,0
Refrigerante Limão Sprite Garrafa 2l,0,0,108,0,0,0,0,0,0,0
Refrigerante Limão Sprite Garrafa 600ml,0,0,17,0,0,0,0,0,0,0
Refrigerante Limão Sprite Lata 220ml,0,0,19,0,0,0,0,0,0,0
Refrigerante Limão Sprite Lata 350ml,0,0,48,0,0,0,0,0,0,0
Refrigerante Limão sem Açúcares Sprite Garrafa 2l,0,0,36,0,0,0,0,0,0,0
Refrigerante Tutti Frutti Itubaína Original Garrafa 237ml,0,0,14,0,0,0,0,0,0,0
Refrigerante Tutti Frutti Itubaína Original Garrafa 2l,0,0,20,0,0,0,0,0,0,0
Refrigerante Tutti Frutti Itubaína Retrô Lata 350ml,0,0,2,0,0,0,0,0,0,0
Refrigerante sem Açúcar Coca-Cola Lata 310ml,0,0,80,0,0,0,0,0,0,0
Repelente Aerossol Suave Repelex Frasco 200ml,0,0,0,5,0,0,0,0,0,0
"Repelente Elétrico Líquido 45 Noites Raid Caixa 2 Unidades 32,9ml Cada Grátis 50% de Desconto no Segundo Refil",3,0,0,0,0,0,0,0,0,0
"Repelente Elétrico Líquido 45 Noites Raid Caixa 32,9ml Refil",5,0,0,0,0,0,0,0,0,0
"Repelente Elétrico Líquido 45 Noites Óleo de Eucalipto Raid Caixa 32,9ml Refil",8,0,0,0,0,0,0,0,0,0
Repelente Elétrico Líquido SBP Caixa 2 Unidades 35ml Cada Grátis 50% de Desconto na 2ª Unidade Refil,3,0,0,0,0,0,0,0,0,0
Repelente Elétrico Líquido SBP Caixa 2 Unidades 35ml Cada Grátis 50% de Desconto no 2° Refil,19,0,0,0,0,0,0,0,0,0
Repelente Elétrico Pastilha 12 Noites Raid Pacote Leve 12 Pague 10 Unidades Refil,10,0,0,0,0,0,0,0,0,0
Repelente Elétrico Pastilha 12 Noites Óleo de Eucalipto Raid Pacote Leve 12 Pague 10 Unidades Refil,10,0,0,0,0,0,0,0,0,0
Repelente Elétrico Pastilha SBP Noites Tranquilas Pacote Leve 12 Pague 10 Unidades Refil,18,0,0,0,0,0,0,0,0,0
Repelente Elétrico Pastilha Óleo de Citronela SBP Noites Tranquilas Pacote Leve 10 Pague 12 Unidades Refil,24,0,0,0,0,0,0,0,0,0
Repelente Espiral Baygon Caixa 10 Unidades,3,0,0,0,0,0,0,0,0,0
Repelente Loção Off! Family Frasco 100ml,0,0,0,4,0,0,0,0,0,0
Repelente Loção Off! Family Frasco 200ml,0,0,0,1,0,0,0,0,0,0
Repelente Loção Off! Kids Frasco  200ml Embalagem Econômica,0,0,0,1,0,0,0,0,0,0
Requeijão Cremoso 4 queijos Frimesa Pote 180g,0,0,0,0,0,0,6,0,0,0
Requeijão Cremoso Azeitona Preta Catupiry Copo 180g,0,0,0,0,0,0,1,0,0,0
Requeijão Cremoso Batavo Copo 200g,0,0,0,0,0,0,68,0,0,0
Requeijão Cremoso Catupiry Original Pote 250g,0,0,0,0,0,0,7,0,0,0
Requeijão Cremoso Cheddar Catupiry Copo 180g,0,0,0,0,0,0,1,0,0,0
Requeijão Cremoso Cheddar Frimesa Pote 180g,0,0,0,0,0,0,6,0,0,0
Requeijão Cremoso Frimesa Pote 180g,0,0,0,0,0,0,222,0,0,0
Requeijão Cremoso Light Aviação Copo 250g,0,0,0,0,0,0,16,0,0,0
Requeijão Cremoso Light Catupiry Copo 200g,0,0,0,0,0,0,52,0,0,0
Requeijão Cremoso Light Frimesa Pote 180g,0,0,0,0,0,0,222,0,0,0
Requeijão Cremoso Light Vigor Pote 200g,0,0,0,0,0,0,382,0,0,0
Requeijão Cremoso Light Zero Lactose Danubio Copo 220g,0,0,0,0,0,0,10,0,0,0
Requeijão Cremoso Original Catupiry Culinária Pouch 250g,0,0,0,0,0,0,30,0,0,0
Requeijão Cremoso Tradicional Catupiry Copo 200g,0,0,0,0,0,0,52,0,0,0
Requeijão Cremoso Tradicional Danone Pote 200g,0,0,0,0,0,0,14,0,0,0
Requeijão Cremoso Tradicional Danubio Copo 220g,0,0,0,0,0,0,19,0,0,0
Requeijão Cremoso Tradicional Poços de Caldas Copo 200g,0,0,0,0,0,0,93,0,0,0
Requeijão Cremoso Tradicional Vigor Pote 200g,0,0,0,0,0,0,382,0,0,0
Requeijão Cremoso Tradicional Vigor Pote 500g,0,0,0,0,0,0,263,0,0,0
Requeijão Danubio Zero Copo 220g,0,0,0,0,0,0,9,0,0,0
Rodo Ballena Noviça M 40cm,0,0,0,0,1,0,0,0,0,0
Rodo Cinza Perolizado para Pia Plasútil,0,0,0,0,3,0,0,0,0,0
Rodo Máxima Aderência Interno Noviça M 45cm,0,0,0,0,3,0,0,0,0,0
Rodo Máxima Aderência Interno Noviça P 30cm,0,0,0,0,3,0,0,0,0,0
Rodo Vermelho Intenso para Pia Plasútil,0,0,0,0,3,0,0,0,0,0
Rodo para Pia Lettering Plasútil Decora,0,0,0,0,5,0,0,0,0,0
"Rolo Adesivo Tira Pelos Scotch-Brite 100mm x 3,1m 21 Folhas",0,0,0,0,2,0,0,0,0,0
Rolo Adesivo para Roupa Noviça 78mm x 175mm 30 Folhas,0,0,0,0,3,0,0,0,0,0
Rum Brasileiro Carta Branca Montilla Garrafa 1l,0,2,0,0,0,0,0,0,0,0
Rum Brasileiro Carta Cristal Montilla Garrafa 1l,0,2,0,0,0,0,0,0,0,0
Rum Brasileiro Carta Ouro Montilla Garrafa 1l,0,2,0,0,0,0,0,0,0,0
Sabonete Infantil Líquido da Cabeça aos Pés Extra Suave Huggies Frasco 200ml,0,0,0,8,0,0,0,0,0,0
Sabonete Infantil em Barra Extra Suave Huggies Caixa 75g,0,0,0,78,0,0,0,0,0,0
Sabonete Infantil em Barra Toque de Amêndoas Huggies Caixa 75g,0,0,0,78,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Amêndoa Protex Pro-Hidrata Sachê 120ml Refil,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Erva-Doce Protex Frasco 250ml,0,0,0,9,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Erva-Doce Protex Sachê 200ml Refil Embalagem Econômica,0,0,0,24,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Protex Complete 12 Sachê 200ml Refil,0,0,0,24,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Protex Vitamina E Frasco 250ml,0,0,0,9,0,0,0,0,0,0
Sabonete Líquido Antibacteriano Protex Vitamina E Sachê 120ml Refil,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Flor de Lótus Lux Botanicals Sachê 200ml Refil,0,0,0,104,0,0,0,0,0,0
Sabonete Líquido Flor de Verbena Lux Botanicals Sachê 200ml Refil,0,0,0,104,0,0,0,0,0,0
Sabonete Líquido Hidratante Mãos e Rosto Aveia Davene Clássicos da Natureza Sachê 500ml Refil,0,0,0,9,0,0,0,0,0,0
Sabonete Líquido Hidratante Mãos e Rosto Erva-Doce Davene Clássicos da Natureza  Sachê 500ml Refil,0,0,0,9,0,0,0,0,0,0
Sabonete Líquido Hidratante Palmolive Nutri-Milk Sachê 200ml Refil,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Hidratante Pitaya Palmolive Natureza Secreta Frasco 250ml,0,0,0,4,0,0,0,0,0,0
Sabonete Líquido Johnson's Hidratação Intensa Frasco 200ml,0,0,0,4,0,0,0,0,0,0
Sabonete Líquido Johnson's Hora do Sono Frasco 200ml,0,0,0,4,0,0,0,0,0,0
Sabonete Líquido Johnson's Hora do Sono Sachê 180ml Refil Embalagem Econômica,0,0,0,3,0,0,0,0,0,0
Sabonete Líquido Lavanda Lux Botanicals Sachê 200ml Refil,0,0,0,104,0,0,0,0,0,0
Sabonete Líquido Mix de Banana Tropical Meu Malvado Favorito Palmolive Kids Sachê 200ml Refil,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Orquídea Negra Lux Botanicals Sachê 200ml Refil,0,0,0,104,0,0,0,0,0,0
Sabonete Líquido Rosas Francesas Lux Botanicals Sachê 200ml Refil,0,0,0,104,0,0,0,0,0,0
Sabonete Líquido Suavidade Delicada Palmolive Naturals Frasco 250ml,0,0,0,4,0,0,0,0,0,0
Sabonete Líquido Suavidade Delicada Palmolive Naturals Sachê 120ml Refil,0,0,0,7,0,0,0,0,0,0
Sabonete Líquido de Glicerina da Cabeça aos Pés Johnson's Baby Sachê 180ml Refil Embalagem Econômica,0,0,0,3,0,0,0,0,0,0
Sabonete Líquido Íntimo Delicate Care Protex Cuidado Íntimo Frasco 200ml,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Íntimo Delicate Care Protex Cuidado Íntimo Frasco 40ml,0,0,0,3,0,0,0,0,0,0
Sabonete Líquido Íntimo Delicate Care Protex Cuidado Íntimo Sachê 140ml Refil,0,0,0,2,0,0,0,0,0,0
Sabonete Líquido Íntimo Fresh Equilibrium Protex Cuidado Íntimo Frasco Leve 200ml Pague 150ml,0,0,0,4,0,0,0,0,0,0
Sabonete Líquido Íntimo Fresh Intimus 200ml,0,0,0,10,0,0,0,0,0,0
Sabonete Líquido Íntimo Suave Intimus Leve 200ml e Pague 150ml,0,0,0,31,0,0,0,0,0,0
Sabonete Líquido Óleo Nutritivo Palmolive Naturals Sachê 120ml Refil,0,0,0,7,0,0,0,0,0,0
Sabonete em Barra Antibacteriano 3 em 1 Protex For Men Cartucho 85g,0,0,0,114,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Aveia Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Cream Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Energy Protex For Men Cartucho 85g,0,0,0,114,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Erva-Doce Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Macadâmia Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Original Protex Limpeza Profunda Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Protex Balance Saudável Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Protex Complete 12 Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Protex Vitamina E Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Protex Ômega 3 Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Própolis Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Sport Protex For Men Cartucho 85g,0,0,0,114,0,0,0,0,0,0
Sabonete em Barra Antibacteriano Suave Protex Cartucho 85g,0,0,0,771,0,0,0,0,0,0
Sabonete em Barra Buquê de Jasmim Lux Botanicals Cartucho 85g,0,0,0,694,0,0,0,0,0,0
Sabonete em Barra Creme e Flor de Peônia Dove Delicious Care Caixa 90g,0,0,0,922,0,0,0,0,0,0
Sabonete em Barra Esfoliação Delicada Palmolive Naturals Cartucho 150g,0,0,0,105,0,0,0,0,0,0
